time,y,true_probs,oracle,oracle_80,constant_0.5,constant_0,constant_1,laplace,k29_epa,k29_poly3,k29_rbf0.01,mix_50_50_random_oracle,mix_80_20_random_oracle,mix_50_50_oracle_random,mix_80_20_oracle_random
6510,1,0.6622563851236422,1.0,0.8,0.5,0,1,0.4968514821072032,0.486328125,0.4775390625,0.4990234375,0.5,0.5,1.0,1.0
6511,1,0.2594488123780368,1.0,0.8,0.5,0,1,0.4969287469287469,0.50390625,0.486328125,0.4990234375,1.0,1.0,0.5,0.5
6512,0,0.4033272848850234,0.0,0.2,0.5,0,1,0.4968524489482573,0.521484375,0.4951171875,0.5,0.5,0.5,0.0,0.0
6513,1,0.5705770778378711,1.0,0.8,0.5,0,1,0.4969296898986797,0.50390625,0.486328125,0.4990234375,1.0,0.5,0.5,1.0
6514,1,0.5216877136391592,1.0,0.8,0.5,0,1,0.4970069071373753,0.5205078125,0.4951171875,0.5,0.5,0.5,1.0,1.0
6515,0,0.3146093309937998,0.0,0.2,0.5,0,1,0.4969306322897483,0.537109375,0.50390625,0.5,0.0,0.5,0.5,0.0
6516,1,0.3687910825136377,1.0,0.8,0.5,0,1,0.4970078256866656,0.5185546875,0.4951171875,0.5,0.5,1.0,1.0,0.5
6517,0,0.3834679564925126,0.0,0.2,0.5,0,1,0.4969315741024854,0.53515625,0.50390625,0.5,0.0,0.5,0.5,0.0
6518,0,0.4462554493883681,0.0,0.2,0.5,0,1,0.4968553459119497,0.5166015625,0.4951171875,0.5,0.5,0.5,0.0,0.0
6519,1,0.4504855573494516,1.0,0.8,0.5,0,1,0.4969325153374233,0.4990234375,0.486328125,0.4990234375,1.0,0.5,0.5,1.0
6520,0,0.5610609272434254,0.0,0.2,0.5,0,1,0.4968563103818433,0.5166015625,0.4951171875,0.5,0.5,0.5,0.0,0.0
6521,0,0.646506992473901,0.0,0.2,0.5,0,1,0.4967801287948482,0.498046875,0.486328125,0.4990234375,0.0,0.0,0.5,0.5
6522,1,0.5283345353104557,1.0,0.8,0.5,0,1,0.4968572742603097,0.4814453125,0.478515625,0.4990234375,0.5,0.5,1.0,1.0
6523,0,0.5003410025157832,0.0,0.2,0.5,0,1,0.4967811158798283,0.4990234375,0.4873046875,0.4990234375,0.0,0.5,0.5,0.0
6524,0,0.4539839496932706,0.0,0.2,0.5,0,1,0.4967049808429118,0.482421875,0.478515625,0.4990234375,0.5,0.5,0.0,0.0
6525,0,0.4292254602922123,0.0,0.2,0.5,0,1,0.4966288691388293,0.4658203125,0.470703125,0.4990234375,0.0,0.5,0.5,0.0
6526,1,0.4838010852289818,1.0,0.8,0.5,0,1,0.4967059905009958,0.44921875,0.462890625,0.4990234375,0.5,1.0,1.0,0.5
6527,0,0.4628926533263611,0.0,0.2,0.5,0,1,0.4966299019607843,0.46875,0.4716796875,0.4990234375,0.0,0.5,0.5,0.0
6528,1,0.6219107066447017,1.0,0.8,0.5,0,1,0.4967069995405115,0.4521484375,0.4638671875,0.4990234375,0.5,0.5,1.0,1.0
6529,1,0.6480641854482826,1.0,0.8,0.5,0,1,0.4967840735068912,0.470703125,0.47265625,0.4990234375,1.0,0.5,0.5,1.0
6530,0,0.391312922367412,0.0,0.2,0.5,0,1,0.4967080079620272,0.4892578125,0.4814453125,0.4990234375,0.5,0.5,0.0,0.0
6531,0,0.2935129322927671,0.0,0.2,0.5,0,1,0.4966319657072872,0.47265625,0.4736328125,0.4990234375,0.0,0.0,0.5,0.5
6532,0,0.4087572425754132,0.0,0.2,0.5,0,1,0.4965559467319761,0.4560546875,0.4658203125,0.4990234375,0.5,0.5,0.0,0.0
6533,0,0.3010713574687002,0.0,0.2,0.5,0,1,0.4964799510254056,0.4404296875,0.4580078125,0.4990234375,0.0,0.5,0.5,0.0
6534,1,0.589514632326137,1.0,0.8,0.5,0,1,0.4965570007651109,0.42578125,0.4501953125,0.4990234375,0.5,0.5,1.0,1.0
6535,1,0.581096615770188,1.0,0.8,0.5,0,1,0.4966340269277846,0.4453125,0.458984375,0.4990234375,1.0,0.5,0.5,1.0
6536,0,0.5796371042286768,0.0,0.2,0.5,0,1,0.4965580541532813,0.4638671875,0.4677734375,0.4990234375,0.5,0.0,0.0,0.5
6537,1,0.576263730141731,1.0,0.8,0.5,0,1,0.49663505659223,0.4482421875,0.4609375,0.4990234375,1.0,0.5,0.5,1.0
6538,1,0.56699028457458,1.0,0.8,0.5,0,1,0.4967120354794311,0.466796875,0.4697265625,0.4990234375,0.5,0.5,1.0,1.0
6539,0,0.6309994176397603,0.0,0.2,0.5,0,1,0.4966360856269113,0.4853515625,0.478515625,0.4990234375,0.0,0.5,0.5,0.0
6540,0,0.5177927352991258,0.0,0.2,0.5,0,1,0.4965601589970952,0.46875,0.4697265625,0.4990234375,0.5,0.5,0.0,0.0
6541,0,0.5398010327848406,0.0,0.2,0.5,0,1,0.4964842555793335,0.453125,0.4619140625,0.4990234375,0.0,0.0,0.5,0.5
6542,0,0.4777637001949262,0.0,0.2,0.5,0,1,0.4964083753629833,0.4375,0.455078125,0.4990234375,0.5,0.5,0.0,0.0
6543,0,0.5742029288902312,0.0,0.2,0.5,0,1,0.4963325183374083,0.421875,0.447265625,0.498046875,0.0,0.5,0.5,0.0
6544,0,0.2594239324081426,0.0,0.2,0.5,0,1,0.4962566844919786,0.408203125,0.4404296875,0.498046875,0.5,0.5,0.0,0.0
6545,0,0.5742539854278448,0.0,0.2,0.5,0,1,0.4961808738160709,0.3935546875,0.43359375,0.498046875,0.0,0.5,0.5,0.0
6546,0,0.5773981168339122,0.0,0.2,0.5,0,1,0.4961050862990683,0.3798828125,0.4267578125,0.498046875,0.5,0.0,0.0,0.5
6547,1,0.6807010170154586,1.0,0.8,0.5,0,1,0.4961820403176542,0.3671875,0.419921875,0.498046875,1.0,0.5,0.5,1.0
6548,0,0.3615333872014536,0.0,0.2,0.5,0,1,0.4961062757672927,0.388671875,0.4287109375,0.498046875,0.5,0.5,0.0,0.0
6549,0,0.5188001461967359,0.0,0.2,0.5,0,1,0.496030534351145,0.3759765625,0.421875,0.498046875,0.0,0.5,0.5,0.0
6550,1,0.4809048657325799,1.0,0.8,0.5,0,1,0.4961074645092352,0.36328125,0.416015625,0.498046875,0.5,0.5,1.0,1.0
6551,1,0.3482596209368238,1.0,0.8,0.5,0,1,0.4961843711843712,0.384765625,0.4248046875,0.498046875,1.0,1.0,0.5,0.5
6552,0,0.6244337100118004,0.0,0.2,0.5,0,1,0.4961086525255608,0.4052734375,0.43359375,0.498046875,0.5,0.5,0.0,0.0
6553,0,0.5442482201412605,0.0,0.2,0.5,0,1,0.496032956972841,0.3916015625,0.4267578125,0.498046875,0.0,0.5,0.5,0.0
6554,0,0.5748481841858403,0.0,0.2,0.5,0,1,0.4959572845156369,0.3779296875,0.419921875,0.498046875,0.5,0.5,0.0,0.0
6555,0,0.3164042622206025,0.0,0.2,0.5,0,1,0.4958816351433801,0.365234375,0.4140625,0.4970703125,0.0,0.5,0.5,0.0
6556,0,0.3903846377308875,0.0,0.2,0.5,0,1,0.4958060088455086,0.3525390625,0.4072265625,0.4970703125,0.5,0.0,0.0,0.5
6557,0,0.4479884021163672,0.0,0.2,0.5,0,1,0.4957304056114669,0.3408203125,0.4013671875,0.4970703125,0.0,0.5,0.5,0.0
6558,0,0.4522627953831907,0.0,0.2,0.5,0,1,0.4956548254307059,0.3291015625,0.3955078125,0.4970703125,0.5,0.5,0.0,0.0
6559,0,0.2878610562261421,0.0,0.2,0.5,0,1,0.4955792682926829,0.318359375,0.3896484375,0.4970703125,0.0,0.5,0.5,0.0
6560,0,0.4208446464754094,0.0,0.2,0.5,0,1,0.4955037341868618,0.3076171875,0.3837890625,0.4970703125,0.5,0.5,0.0,0.0
6561,1,0.483122865232285,1.0,0.8,0.5,0,1,0.4955806156659555,0.296875,0.3779296875,0.49609375,1.0,1.0,0.5,0.5
6562,0,0.46100880828385,0.0,0.2,0.5,0,1,0.4955051043730001,0.3203125,0.38671875,0.4970703125,0.5,0.5,0.0,0.0
6563,0,0.5289597894342292,0.0,0.2,0.5,0,1,0.4954296160877514,0.3095703125,0.3818359375,0.49609375,0.0,0.5,0.5,0.0
6564,0,0.4648878472239588,0.0,0.2,0.5,0,1,0.4953541507996953,0.2998046875,0.3759765625,0.49609375,0.5,0.5,0.0,0.0
6565,0,0.3651218679299524,0.0,0.2,0.5,0,1,0.4952787084983247,0.2890625,0.3701171875,0.49609375,0.0,0.5,0.5,0.0
6566,0,0.4906976053593462,0.0,0.2,0.5,0,1,0.4952032891731384,0.279296875,0.365234375,0.49609375,0.5,0.0,0.0,0.5
6567,0,0.5369657207467128,0.0,0.2,0.5,0,1,0.4951278928136419,0.26953125,0.3603515625,0.49609375,0.0,0.5,0.5,0.0
6568,0,0.4607214348881085,0.0,0.2,0.5,0,1,0.4950525194093469,0.2607421875,0.35546875,0.49609375,0.5,0.5,0.0,0.0
6569,1,0.5151255582943524,1.0,0.8,0.5,0,1,0.4951293759512937,0.251953125,0.349609375,0.49609375,1.0,0.5,0.5,1.0
6570,0,0.794498431433153,0.0,0.2,0.5,0,1,0.4950540252625171,0.27734375,0.359375,0.49609375,0.5,0.5,0.0,0.0
6571,0,0.6628817923948311,0.0,0.2,0.5,0,1,0.4949786975045648,0.267578125,0.3544921875,0.49609375,0.0,0.0,0.5,0.5
6572,1,0.4653581428769865,1.0,0.8,0.5,0,1,0.4950555301993001,0.2587890625,0.349609375,0.4951171875,0.5,0.5,1.0,1.0
6573,1,0.3981233885608701,1.0,0.8,0.5,0,1,0.4951323395193185,0.2841796875,0.3583984375,0.49609375,1.0,0.5,0.5,1.0
6574,0,0.5134662023344603,0.0,0.2,0.5,0,1,0.4950570342205323,0.30859375,0.3671875,0.49609375,0.5,0.5,0.0,0.0
6575,0,0.4859294449452477,0.0,0.2,0.5,0,1,0.4949817518248175,0.2978515625,0.3623046875,0.49609375,0.0,0.5,0.5,0.0
6576,1,0.4739023024241548,1.0,0.8,0.5,0,1,0.4950585373270488,0.2880859375,0.3564453125,0.4951171875,0.5,1.0,1.0,0.5
6577,0,0.5817048764764486,0.0,0.2,0.5,0,1,0.4949832775919732,0.3115234375,0.3662109375,0.49609375,0.0,0.5,0.5,0.0
6578,0,0.507375385226873,0.0,0.2,0.5,0,1,0.4949080407356741,0.30078125,0.3603515625,0.4951171875,0.5,0.5,0.0,0.0
6579,0,0.559821300742334,0.0,0.2,0.5,0,1,0.4948328267477204,0.291015625,0.35546875,0.4951171875,0.0,0.5,0.5,0.0
6580,1,0.5149660299746905,1.0,0.8,0.5,0,1,0.4949095882084789,0.28125,0.3505859375,0.4951171875,0.5,0.5,1.0,1.0
6581,1,0.7720085209568135,1.0,0.8,0.5,0,1,0.4949863263445761,0.3056640625,0.359375,0.4951171875,1.0,1.0,0.5,0.5
6582,0,0.3386216102055485,0.0,0.2,0.5,0,1,0.4949111347409995,0.3291015625,0.369140625,0.4951171875,0.5,0.5,0.0,0.0
6583,0,0.6523005485825613,0.0,0.2,0.5,0,1,0.4948359659781288,0.318359375,0.36328125,0.4951171875,0.0,0.5,0.5,0.0
6584,1,0.2614983769876599,1.0,0.8,0.5,0,1,0.4949126803340926,0.3076171875,0.3583984375,0.4951171875,0.5,0.5,1.0,1.0
6585,1,0.5916710909652287,1.0,0.8,0.5,0,1,0.4949893713938658,0.3310546875,0.3671875,0.4951171875,1.0,0.5,0.5,1.0
6586,0,0.3915301351810071,0.0,0.2,0.5,0,1,0.4949142249886139,0.353515625,0.3759765625,0.4951171875,0.5,0.0,0.0,0.5
6587,0,0.5183542845445197,0.0,0.2,0.5,0,1,0.4948391013964784,0.341796875,0.37109375,0.4951171875,0.0,0.5,0.5,0.0
6588,1,0.6848799490122246,1.0,0.8,0.5,0,1,0.4949157687054181,0.330078125,0.3662109375,0.4951171875,0.5,0.5,1.0,1.0
6589,0,0.5398947120075641,0.0,0.2,0.5,0,1,0.4948406676783004,0.3525390625,0.375,0.4951171875,0.0,0.5,0.5,0.0
6590,0,0.5891963316651536,0.0,0.2,0.5,0,1,0.4947655894401456,0.3408203125,0.369140625,0.4951171875,0.5,0.5,0.0,0.0
6591,0,0.6231500677889162,0.0,0.2,0.5,0,1,0.4946905339805825,0.3291015625,0.3642578125,0.4951171875,0.0,0.0,0.5,0.5
6592,0,0.4976585867721555,0.0,0.2,0.5,0,1,0.4946155012892462,0.3173828125,0.359375,0.4951171875,0.5,0.5,0.0,0.0
6593,0,0.4251797647884655,0.0,0.2,0.5,0,1,0.494540491355778,0.306640625,0.353515625,0.4951171875,0.0,0.5,0.5,0.0
6594,0,0.514879526773853,0.0,0.2,0.5,0,1,0.4944655041698256,0.296875,0.3486328125,0.494140625,0.5,0.5,0.0,0.0
6595,0,0.5438148156653526,0.0,0.2,0.5,0,1,0.4943905397210431,0.2861328125,0.34375,0.494140625,0.0,0.5,0.5,0.0
6596,1,0.5383654197685916,1.0,0.8,0.5,0,1,0.4944671820524481,0.27734375,0.33984375,0.494140625,0.5,1.0,1.0,0.5
6597,0,0.6549135563924204,0.0,0.2,0.5,0,1,0.4943922400727493,0.3017578125,0.3486328125,0.494140625,0.0,0.5,0.5,0.0
6598,1,0.427341648709515,1.0,0.8,0.5,0,1,0.4944688589180179,0.291015625,0.34375,0.494140625,0.5,0.5,1.0,1.0
6599,1,0.5975195863680338,1.0,0.8,0.5,0,1,0.4945454545454545,0.3154296875,0.3525390625,0.494140625,1.0,0.5,0.5,1.0
6600,1,0.3715212494611652,1.0,0.8,0.5,0,1,0.4946220269656112,0.3388671875,0.361328125,0.4951171875,0.5,0.5,1.0,1.0
6601,0,0.7104185399561649,0.0,0.2,0.5,0,1,0.4945471069372917,0.361328125,0.37109375,0.4951171875,0.0,0.0,0.5,0.5
6602,0,0.522725706422364,0.0,0.2,0.5,0,1,0.4944722096016962,0.3486328125,0.365234375,0.4951171875,0.5,0.5,0.0,0.0
6603,1,0.3870833700410332,1.0,0.8,0.5,0,1,0.4945487583282859,0.3369140625,0.3603515625,0.494140625,1.0,0.5,0.5,1.0
6604,0,0.471866803320594,0.0,0.2,0.5,0,1,0.4944738834216503,0.359375,0.369140625,0.4951171875,0.5,0.5,0.0,0.0
6605,1,0.4260583299736746,1.0,0.8,0.5,0,1,0.494550408719346,0.3466796875,0.3642578125,0.494140625,1.0,0.5,0.5,1.0
6606,0,0.2415678893937083,0.0,0.2,0.5,0,1,0.4944755562282428,0.369140625,0.373046875,0.4951171875,0.5,0.0,0.0,0.5
6607,0,0.3823352366732577,0.0,0.2,0.5,0,1,0.4944007263922518,0.3564453125,0.3681640625,0.494140625,0.0,0.5,0.5,0.0
6608,1,0.5971201439500802,1.0,0.8,0.5,0,1,0.4944772280223937,0.3447265625,0.3623046875,0.494140625,0.5,0.5,1.0,1.0
6609,0,0.3759977749147827,0.0,0.2,0.5,0,1,0.4944024205748865,0.3671875,0.37109375,0.494140625,0.0,0.5,0.5,0.0
6610,0,0.5678571173964825,0.0,0.2,0.5,0,1,0.4943276357585842,0.3544921875,0.3662109375,0.494140625,0.5,0.5,0.0,0.0
6611,1,0.5780601669998173,1.0,0.8,0.5,0,1,0.4944041137326074,0.3427734375,0.361328125,0.494140625,1.0,1.0,0.5,0.5
6612,0,0.5931010162014331,0.0,0.2,0.5,0,1,0.4943293512777861,0.3642578125,0.3701171875,0.494140625,0.5,0.5,0.0,0.0
6613,0,0.5230802842518506,0.0,0.2,0.5,0,1,0.4942546114302993,0.3525390625,0.365234375,0.494140625,0.0,0.5,0.5,0.0
6614,0,0.4047813191021558,0.0,0.2,0.5,0,1,0.4941798941798941,0.3408203125,0.359375,0.494140625,0.5,0.5,0.0,0.0
6615,1,0.3943062088867036,1.0,0.8,0.5,0,1,0.4942563482466747,0.3291015625,0.3544921875,0.494140625,1.0,0.5,0.5,1.0
6616,1,0.5010104482521082,1.0,0.8,0.5,0,1,0.4943327792050778,0.3515625,0.36328125,0.494140625,0.5,1.0,1.0,0.5
6617,0,0.6290811098190697,0.0,0.2,0.5,0,1,0.494258084013297,0.3740234375,0.373046875,0.494140625,0.0,0.5,0.5,0.0
6618,1,0.5843435168787738,1.0,0.8,0.5,0,1,0.4943344916150476,0.361328125,0.3671875,0.494140625,0.5,0.5,1.0,1.0
6619,0,0.3968587128831818,0.0,0.2,0.5,0,1,0.4942598187311178,0.3828125,0.3759765625,0.494140625,0.0,0.5,0.5,0.0
6620,0,0.3618280054299538,0.0,0.2,0.5,0,1,0.4941851684035644,0.369140625,0.37109375,0.494140625,0.5,0.5,0.0,0.0
6621,1,0.4942928207082544,1.0,0.8,0.5,0,1,0.4942615524010872,0.357421875,0.365234375,0.494140625,1.0,1.0,0.5,0.5
6622,1,0.5409802748471388,1.0,0.8,0.5,0,1,0.4943379133323267,0.37890625,0.375,0.494140625,0.5,0.5,1.0,1.0
6623,1,0.572285237993731,1.0,0.8,0.5,0,1,0.4944142512077294,0.400390625,0.3837890625,0.494140625,1.0,0.5,0.5,1.0
6624,0,0.4838058376392081,0.0,0.2,0.5,0,1,0.4943396226415094,0.4208984375,0.392578125,0.494140625,0.5,0.5,0.0,0.0
6625,1,0.4887204512390326,1.0,0.8,0.5,0,1,0.4944159372170238,0.40625,0.38671875,0.494140625,1.0,0.5,0.5,1.0
6626,1,0.3639462298176689,1.0,0.8,0.5,0,1,0.4944922287611287,0.4267578125,0.3955078125,0.494140625,0.5,1.0,1.0,0.5
6627,1,0.6695984562574725,1.0,0.8,0.5,0,1,0.4945684972842486,0.4462890625,0.404296875,0.494140625,1.0,0.5,0.5,1.0
6628,0,0.4898084771020695,0.0,0.2,0.5,0,1,0.4944938904812189,0.46484375,0.4130859375,0.4951171875,0.5,0.5,0.0,0.0
6629,1,0.6085745687478539,1.0,0.8,0.5,0,1,0.4945701357466063,0.44921875,0.4072265625,0.494140625,1.0,0.5,0.5,1.0
6630,0,0.4806937659248638,0.0,0.2,0.5,0,1,0.4944955511989142,0.4677734375,0.416015625,0.4951171875,0.5,0.5,0.0,0.0
6631,1,0.5513035856525422,1.0,0.8,0.5,0,1,0.4945717732207479,0.4521484375,0.41015625,0.494140625,1.0,1.0,0.5,0.5
6632,0,0.5202666788753424,0.0,0.2,0.5,0,1,0.4944972109151214,0.470703125,0.4189453125,0.4951171875,0.5,0.5,0.0,0.0
6633,1,0.5781860156081188,1.0,0.8,0.5,0,1,0.4945734097075671,0.4541015625,0.412109375,0.494140625,1.0,0.5,0.5,1.0
6634,1,0.4404402506737442,1.0,0.8,0.5,0,1,0.4946495855312735,0.47265625,0.4208984375,0.4951171875,0.5,0.5,1.0,1.0
6635,1,0.5193907255561678,1.0,0.8,0.5,0,1,0.4947257383966245,0.4912109375,0.4296875,0.4951171875,1.0,0.5,0.5,1.0
6636,1,0.4753881922683974,1.0,0.8,0.5,0,1,0.4948018683139973,0.5087890625,0.4384765625,0.4951171875,0.5,1.0,1.0,0.5
6637,1,0.4704708890464492,1.0,0.8,0.5,0,1,0.4948779752937632,0.525390625,0.447265625,0.4951171875,1.0,0.5,0.5,1.0
6638,1,0.6102492148613716,1.0,0.8,0.5,0,1,0.4949540593462871,0.541015625,0.45703125,0.4951171875,0.5,0.5,1.0,1.0
6639,1,0.5441910741523531,1.0,0.8,0.5,0,1,0.4950301204819277,0.556640625,0.4658203125,0.4951171875,1.0,0.5,0.5,1.0
6640,1,0.3821483295836734,1.0,0.8,0.5,0,1,0.4951061587110374,0.572265625,0.474609375,0.4951171875,0.5,0.5,1.0,1.0
6641,1,0.4865962916493748,1.0,0.8,0.5,0,1,0.4951821740439626,0.5869140625,0.4833984375,0.49609375,1.0,1.0,0.5,0.5
6642,0,0.4624148246553644,0.0,0.2,0.5,0,1,0.4951076320939334,0.6005859375,0.4921875,0.49609375,0.5,0.5,0.0,0.0
6643,1,0.5116555490930035,1.0,0.8,0.5,0,1,0.4951836243226972,0.580078125,0.4833984375,0.49609375,1.0,0.5,0.5,1.0
6644,0,0.3863016609837318,0.0,0.2,0.5,0,1,0.4951091045899172,0.5947265625,0.4921875,0.49609375,0.5,0.5,0.0,0.0
6645,1,0.5972295065193677,1.0,0.8,0.5,0,1,0.4951850737285585,0.57421875,0.4833984375,0.49609375,1.0,0.5,0.5,1.0
6646,1,0.5169950876743186,1.0,0.8,0.5,0,1,0.4952610200090266,0.5888671875,0.4921875,0.49609375,0.5,1.0,1.0,0.5
6647,0,0.3850237854214202,0.0,0.2,0.5,0,1,0.4951865222623345,0.6025390625,0.5009765625,0.49609375,0.0,0.5,0.5,0.0
6648,0,0.4442235262355943,0.0,0.2,0.5,0,1,0.4951120469243495,0.58203125,0.4921875,0.49609375,0.5,0.5,0.0,0.0
6649,1,0.7432555795246225,1.0,0.8,0.5,0,1,0.495187969924812,0.5625,0.484375,0.49609375,1.0,0.5,0.5,1.0
6650,1,0.7030063491958405,1.0,0.8,0.5,0,1,0.4952638700947226,0.5771484375,0.4931640625,0.49609375,0.5,0.5,1.0,1.0
6651,0,0.5317218045015822,0.0,0.2,0.5,0,1,0.4951894167167769,0.591796875,0.501953125,0.49609375,0.0,0.0,0.5,0.5
6652,0,0.6042054963580867,0.0,0.2,0.5,0,1,0.4951149857207275,0.5712890625,0.4931640625,0.49609375,0.5,0.5,0.0,0.0
6653,1,0.639700270986121,1.0,0.8,0.5,0,1,0.4951908626390141,0.5517578125,0.484375,0.49609375,1.0,0.5,0.5,1.0
6654,0,0.3613968264098013,0.0,0.2,0.5,0,1,0.4951164537941397,0.5673828125,0.4931640625,0.49609375,0.5,0.5,0.0,0.0
6655,0,0.5675649329343515,0.0,0.2,0.5,0,1,0.4950420673076923,0.5478515625,0.484375,0.49609375,0.0,0.5,0.5,0.0
6656,0,0.4791197749609094,0.0,0.2,0.5,0,1,0.4949677031695959,0.529296875,0.4765625,0.49609375,0.5,0.0,0.0,0.5
6657,1,0.5041612328363156,1.0,0.8,0.5,0,1,0.4950435566236107,0.51171875,0.46875,0.4951171875,1.0,0.5,0.5,1.0
6658,1,0.4635207422814091,1.0,0.8,0.5,0,1,0.4951193872953897,0.5283203125,0.4775390625,0.49609375,0.5,0.5,1.0,1.0
6659,0,0.3617337749783229,0.0,0.2,0.5,0,1,0.495045045045045,0.5439453125,0.486328125,0.49609375,0.0,0.5,0.5,0.0
6660,1,0.5032714204793317,1.0,0.8,0.5,0,1,0.4951208527248161,0.525390625,0.4775390625,0.49609375,0.5,0.5,1.0,1.0
6661,0,0.326995509762004,0.0,0.2,0.5,0,1,0.4950465325728009,0.5419921875,0.486328125,0.49609375,0.0,0.0,0.5,0.5
6662,0,0.4387963463533165,0.0,0.2,0.5,0,1,0.494972234729101,0.5234375,0.478515625,0.49609375,0.5,0.5,0.0,0.0
6663,1,0.6165867087307695,1.0,0.8,0.5,0,1,0.4950480192076831,0.505859375,0.470703125,0.4951171875,1.0,0.5,0.5,1.0
6664,0,0.5784878220329963,0.0,0.2,0.5,0,1,0.494973743435859,0.5224609375,0.4794921875,0.49609375,0.5,0.5,0.0,0.0
6665,0,0.4466615652392832,0.0,0.2,0.5,0,1,0.4948994899489949,0.5048828125,0.470703125,0.4951171875,0.0,0.5,0.5,0.0
6666,1,0.6370192612550591,1.0,0.8,0.5,0,1,0.4949752512374381,0.4873046875,0.462890625,0.4951171875,0.5,1.0,1.0,0.5
6667,1,0.4393600800365072,1.0,0.8,0.5,0,1,0.4950509898020396,0.5048828125,0.4716796875,0.4951171875,1.0,0.5,0.5,1.0
6668,1,0.4091326312815373,1.0,0.8,0.5,0,1,0.4951267056530214,0.521484375,0.48046875,0.49609375,0.5,0.5,1.0,1.0
6669,0,0.7284885330270738,0.0,0.2,0.5,0,1,0.4950524737631184,0.5380859375,0.4892578125,0.49609375,0.0,0.5,0.5,0.0
6670,0,0.5688305825929303,0.0,0.2,0.5,0,1,0.4949782641283166,0.51953125,0.4814453125,0.49609375,0.5,0.5,0.0,0.0
6671,0,0.5662396734037736,0.0,0.2,0.5,0,1,0.4949040767386091,0.501953125,0.4736328125,0.4951171875,0.0,0.0,0.5,0.5
6672,1,0.5888896445715462,1.0,0.8,0.5,0,1,0.4949797692192417,0.484375,0.46484375,0.4951171875,0.5,0.5,1.0,1.0
6673,1,0.5544373855069371,1.0,0.8,0.5,0,1,0.4950554390170812,0.501953125,0.4736328125,0.4951171875,1.0,0.5,0.5,1.0
6674,0,0.4273479278202239,0.0,0.2,0.5,0,1,0.4949812734082397,0.51953125,0.4833984375,0.49609375,0.5,0.5,0.0,0.0
6675,0,0.4313053205405443,0.0,0.2,0.5,0,1,0.4949071300179748,0.501953125,0.474609375,0.4951171875,0.0,0.5,0.5,0.0
6676,0,0.5335909363504273,0.0,0.2,0.5,0,1,0.4948330088363037,0.484375,0.466796875,0.4951171875,0.5,0.0,0.0,0.5
6677,1,0.54884953439064,1.0,0.8,0.5,0,1,0.4949086552860138,0.4677734375,0.458984375,0.4951171875,1.0,0.5,0.5,1.0
6678,1,0.5921520643013892,1.0,0.8,0.5,0,1,0.4949842790836952,0.486328125,0.4677734375,0.4951171875,0.5,0.5,1.0,1.0
6679,1,0.4890366500020624,1.0,0.8,0.5,0,1,0.4950598802395209,0.50390625,0.4765625,0.4951171875,1.0,0.5,0.5,1.0
6680,1,0.6847967085123148,1.0,0.8,0.5,0,1,0.4951354587636581,0.5205078125,0.4853515625,0.49609375,0.5,0.5,1.0,1.0
6681,0,0.3674846482200098,0.0,0.2,0.5,0,1,0.4950613588745884,0.537109375,0.494140625,0.49609375,0.0,0.0,0.5,0.5
6682,1,0.6930135975705939,1.0,0.8,0.5,0,1,0.4951369145593296,0.5185546875,0.4853515625,0.49609375,0.5,0.5,1.0,1.0
6683,1,0.640329011295007,1.0,0.8,0.5,0,1,0.495212447636146,0.53515625,0.4951171875,0.49609375,1.0,0.5,0.5,1.0
6684,1,0.5326909536206044,1.0,0.8,0.5,0,1,0.4952879581151832,0.55078125,0.50390625,0.49609375,0.5,0.5,1.0,1.0
6685,1,0.5306912102945038,1.0,0.8,0.5,0,1,0.4953634460065809,0.56640625,0.5126953125,0.49609375,1.0,0.5,0.5,1.0
6686,0,0.4754863243849304,0.0,0.2,0.5,0,1,0.4952893674293405,0.5810546875,0.521484375,0.49609375,0.5,0.0,0.0,0.5
6687,0,0.4183018726000758,0.0,0.2,0.5,0,1,0.4952153110047846,0.560546875,0.51171875,0.49609375,0.0,0.5,0.5,0.0
6688,0,0.4550306690133369,0.0,0.2,0.5,0,1,0.495141276722978,0.5419921875,0.501953125,0.49609375,0.5,0.5,0.0,0.0
6689,0,0.54065041856758,0.0,0.2,0.5,0,1,0.495067264573991,0.5234375,0.4931640625,0.49609375,0.0,0.5,0.5,0.0
6690,1,0.7240693090544537,1.0,0.8,0.5,0,1,0.4951427290390076,0.505859375,0.4853515625,0.49609375,0.5,0.5,1.0,1.0
6691,0,0.5885441607340439,0.0,0.2,0.5,0,1,0.4950687387925881,0.5224609375,0.494140625,0.49609375,0.0,0.0,0.5,0.5
6692,0,0.3559851112451947,0.0,0.2,0.5,0,1,0.4949947706559091,0.5048828125,0.4853515625,0.49609375,0.5,0.5,0.0,0.0
6693,1,0.4002269516212677,1.0,0.8,0.5,0,1,0.4950702121302659,0.4873046875,0.4775390625,0.4951171875,1.0,0.5,0.5,1.0
6694,1,0.5940431491288661,1.0,0.8,0.5,0,1,0.4951456310679611,0.5048828125,0.486328125,0.49609375,0.5,0.5,1.0,1.0
6695,0,0.5027680127731042,0.0,0.2,0.5,0,1,0.4950716845878136,0.521484375,0.4951171875,0.49609375,0.0,0.5,0.5,0.0
6696,1,0.3970275606689626,1.0,0.8,0.5,0,1,0.4951470807824399,0.50390625,0.486328125,0.49609375,0.5,1.0,1.0,0.5
